geoid,in_nyc,wbgt,svi,svi_heat,gi_count,indoor_count,gi_density,indoor_density,gi_s,indoor_s,adaptive_score,wbgt_s,svi_s,adaptive_vuln_s,chvi,chvi_class,area_sqmi,rpl_theme1,rpl_theme2,rpl_theme3,rpl_theme4
BK1302,True,16.980856533508597,0.6430684277944627,0.6072116058579701,1.0,2.0,0.5858151789659342,1.1716303579318683,0.0008469169496069474,0.06666203678842628,0.033754476869016614,0.29038542094412684,0.47728843040913227,0.9384062881692355,0.5686933798408315,Low,1.7070230268959132,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1303,True,16.942601939153107,0.6430684277944627,0.6072116058579701,0.0,1.0,0.0,2.0552953178416886,0.0,0.116939759337484,0.058469879668742,0.2554607355152356,0.47728843040913227,0.8933066883817805,0.5420186181020495,Very Low,0.48654808451085374,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1391,True,17.031950011243072,0.6430684277944627,0.6072116058579701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3370314164750809,0.47728843040913227,1.0,0.6047732822947377,Low,0.15145319504500335,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1401,True,17.242521662293218,0.6430684277944627,0.6072116058579701,1.0,4.0,1.1604312826538232,4.641725130615293,0.0016776433206603608,0.2640993802559296,0.13288851178829497,0.5292736503053097,0.47728843040913227,0.7575107819780632,0.5880242875641684,Low,0.8617485713700096,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1402,True,17.246366420576887,0.6430684277944627,0.6072116058579701,0.0,6.0,0.0,7.30289779318985,0.0,0.41551163134000013,0.20775581567000007,0.5327837378090351,0.47728843040913227,0.6208961587169692,0.5436561089783789,Very Low,0.82159167085635,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1403,True,17.13474288078277,0.6430684277944627,0.6072116058579701,4.0,2.0,3.461165650929864,1.730582825464932,0.005003830491972152,0.09846465243543182,0.05173424146370199,0.43087657921935246,0.47728843040913227,0.9055975901251975,0.6045875332512275,Low,1.1556800232677031,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1501,True,17.05906456098595,0.6430684277944627,0.6072116058579701,7.0,6.0,5.594880490824454,4.795611849278103,0.008088556406251826,0.27285504455849885,0.14047180048237534,0.36178575347094777,0.47728843040913227,0.7436731242248359,0.527582436034972,Very Low,1.251143793237394,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1502,True,17.038288295268043,0.6430684277944627,0.6072116058579701,1.0,2.0,1.0182342084943552,2.0364684169887104,0.0014720680528724078,0.11586856862551863,0.05867031833919552,0.34281797831060806,0.47728843040913227,0.8929409365511252,0.5710157817569551,Low,0.9820923238069974,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1503,True,16.933359413069834,0.6430684277944627,0.6072116058579701,0.0,4.0,0.0,1.7597066468572056,0.0,0.10012170513974915,0.050060852569874574,0.24702273423813353,0.47728843040913227,0.9086511179196636,0.5443207608556432,Very Low,2.273106149336826,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1601,True,17.329997214549007,0.6430684277944627,0.6072116058579701,204.0,2.0,283.0902172445105,2.775394286710887,0.4092654336398321,0.1579110978053609,0.2835882657225965,0.6091348067682999,0.47728843040913227,0.48252037839943096,0.5229812051922877,Very Low,0.7206183314480319,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1602,True,17.246574804175182,0.6430684277944627,0.6072116058579701,483.0,9.0,437.38308489435735,8.14999537070231,0.6323276715401503,0.46370878626452805,0.5480182289023392,0.5329739824513221,0.47728843040913227,0.0,0.33675413762015144,Very Low,1.104295105780464,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1701,True,17.266413371148786,0.6430684277944627,0.6072116058579701,60.0,0.0,84.6041051228576,0.0,0.12231272457186153,0.0,0.061156362285930764,0.5510856817801555,0.47728843040913227,0.8884045109075573,0.6389262076989484,Moderate,0.7091854457046874,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1702,True,17.173074689148006,0.6430684277944627,0.6072116058579701,2.0,1.0,2.3114598020280934,1.1557299010140467,0.003341693003121295,0.06575735141830696,0.03454952221071413,0.46587175748829374,0.47728843040913227,0.9369555237607413,0.6267052372193892,Moderate,0.8652540694175965,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1703,True,17.219672522887503,0.6430684277944627,0.6072116058579701,675.0,1.0,691.703217461653,1.024745507350597,1.0,0.058304756485110174,0.5291523782425551,0.5084134367934405,0.47728843040913227,0.0344255896333443,0.34004248561197237,Very Low,0.9758520460220658,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1704,True,17.226933829753204,0.6430684277944627,0.6072116058579701,304.0,1.0,460.8321283558567,1.515895159065318,0.6662281115981719,0.0862496078024003,0.3762388597002861,0.5150426760354154,0.47728843040913227,0.3134555752755178,0.4352622272400219,Very Low,0.6596762276202448,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1771,True,17.20379581408237,0.6430684277944627,0.6072116058579701,11.0,0.0,71.70747028441434,0.0,0.10366797272905513,0.0,0.051833986364527566,0.4939187317780716,0.47728843040913227,0.9054155799372784,0.625540914041494,Moderate,0.15340103278459757,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1801,True,17.105059456345238,0.6430684277944627,0.6072116058579701,28.0,2.0,14.3657656046256,1.0261261146161142,0.02076868408584787,0.05838330864253867,0.03957599636419327,0.40377697776234933,0.47728843040913227,0.9277834307748073,0.6029496129820963,Low,1.9490781605808982,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1802,True,17.003642987593036,0.6430684277944627,0.6072116058579701,8.0,1.0,3.788377714811553,0.47354721435144415,0.005476883176449262,0.02694332867908536,0.01621010592776731,0.31118840564038774,0.47728843040913227,0.9704204986753168,0.5862991115749456,Low,2.1117218509448303,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1803,True,17.0780222432503,0.6430684277944627,0.6072116058579701,632.0,3.0,249.79829162272637,1.1857513842850935,0.36113507255237653,0.06746547822528923,0.2143002753888329,0.3790932455695613,0.47728843040913227,0.608954111219861,0.48844526239951813,Very Low,2.5300413221180786,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1891,True,16.897981222431895,0.6430684277944627,0.6072116058579701,4.0,1.0,2.5629657342615983,0.6407414335653996,0.003705296823205373,0.03645614739071952,0.020080722106962448,0.21472407312591457,0.47728843040913227,0.9633575654094876,0.5517900229815115,Very Low,1.5606919540625142,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1892,True,16.952677357001857,0.6430684277944627,0.6072116058579701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26465912867194497,0.47728843040913227,1.0,0.580649186360359,Low,0.3798492040234612,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK1893,True,16.998652191907556,0.6430684277944627,0.6072116058579701,1.0,0.0,2.413276095676773,0.0,0.003488889504566402,0.0,0.001744444752283201,0.306632038691741,0.47728843040913227,0.996816812543303,0.5935790938813921,Low,0.41437446871140643,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK5591,True,17.374128865040678,0.6430684277944627,0.6072116058579701,4.0,2.0,4.080567672960606,2.040283836480303,0.005899304166800158,0.11608565384594666,0.060992479006373404,0.6494249741807854,0.47728843040913227,0.888703558039412,0.6718056542097766,High,0.9802557684572962,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK5691,True,16.839686166414932,0.6430684277944627,0.6072116058579701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615033678027156,0.47728843040913227,1.0,0.5462639327372826,Very Low,1.9612500198598872,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK5692,True,16.824879334987212,0.6430684277944627,0.6072116058579701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14798541163237336,0.47728843040913227,1.0,0.5417579473471685,Very Low,1.425944403345687,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BK5693,True,16.987335839805542,0.6430684277944627,0.6072116058579701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963007296287631,0.47728843040913227,1.0,0.5911963866792984,Low,0.6558732090212828,0.6728321356847445,0.5367844247298194,0.6653956052602654,0.6972615455030213
BX0101,True,17.487154700135992,0.8506955090124146,0.7110371382918231,35.0,3.0,23.81330327242278,2.041140280493381,0.03442705291990774,0.11613438278329496,0.07528071785160136,0.7526123638929737,1.0,0.8626309967783627,0.8717477868904454,Very High,1.4697666929951747,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0102,True,17.447476241399297,0.8506955090124146,0.7110371382918231,8.0,3.0,12.912821242147828,4.8423079658054355,0.01866815263565504,0.27551190490421096,0.147090028769933,0.7163877557634285,1.0,0.7315964670289362,0.8159947409307882,Very High,0.6195392819260724,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0201,True,17.402857973294076,0.8506955090124146,0.7110371382918231,18.0,1.0,11.144661432401895,0.6191478573556608,0.01611191209041866,0.035227541660301086,0.025669726875359872,0.6756533288479024,1.0,0.9531589908482143,0.8762707732320388,Very High,1.6151230891291997,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0202,True,17.420805953506658,0.8506955090124146,0.7110371382918231,29.0,1.0,52.50968789986877,1.8106788930989233,0.07591360944158082,0.10302186365062285,0.08946773654610184,0.6920390094065164,1.0,0.8367431376775505,0.8429273823613556,Very High,0.552279039542196,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0291,True,17.470995303585074,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737859577965692,1.0,1.0,0.9126198593218974,Very High,0.03338244439539661,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0301,True,17.41571712326613,0.8506955090124146,0.7110371382918231,3.0,3.0,6.05557043727904,6.05557043727904,0.008754578964517758,0.3445426763927162,0.17664862767861697,0.6873931414174351,1.0,0.677659212117017,0.7883507845114841,Very High,0.495411626546614,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0302,True,17.411670504825114,0.8506955090124146,0.7110371382918231,13.0,1.0,36.24794111479416,2.7883031626764736,0.052403892594013686,0.15864557174476457,0.10552473216938912,0.6836987648730145,1.0,0.8074430254249911,0.8303805967660018,Very High,0.3586410593316211,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0303,True,17.40063340163294,0.8506955090124146,0.7110371382918231,11.0,0.0,19.19187838612954,0.0,0.02774582783720174,0.0,0.01387291391860087,0.6736223972228753,1.0,0.9746853057308188,0.8827692343178981,Very High,0.5731591133856903,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0391,True,17.40329061819061,0.8506955090124146,0.7110371382918231,1.0,0.0,4.397404909642784,0.0,0.0063573578937220565,0.0,0.0031786789468610283,0.6760483137423562,1.0,0.9941996839170335,0.8900826658864632,Very High,0.2274068503009957,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0401,True,17.462977009898964,0.8506955090124146,0.7110371382918231,5.0,1.0,5.259484075013159,1.0518968150026318,0.007603671549069723,0.05984957943827154,0.03372662549367063,0.7305392445683084,1.0,0.9384571101563102,0.8896654515748729,Very High,0.9506635876613982,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0402,True,17.455516363454,0.8506955090124146,0.7110371382918231,0.0,2.0,0.0,4.27317443626183,0.0,0.24313001924623542,0.12156500962311771,0.7237280174575133,1.0,0.7781734197663314,0.8339671457412815,Very High,0.4680361239242081,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0403,True,17.418069482375845,0.8506955090124146,0.7110371382918231,2.0,0.0,4.097520854414339,0.0,0.0059238134954049115,0.0,0.0029619067477024558,0.6895407371064424,1.0,0.994595240465568,0.8947119925240035,Very High,0.4881000173178768,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0491,True,17.485324416599344,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7509413991934369,1.0,1.0,0.9169804663978124,Very High,0.10083263772876075,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0492,True,17.41654481295952,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6881487840444536,1.0,1.0,0.8960495946814845,Very High,0.06679427053967969,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0501,True,17.424907561800314,0.8506955090124146,0.7110371382918231,4.0,2.0,5.677145089806589,2.8385725449032946,0.008207486891039829,0.16150573953117378,0.08485661321110681,0.6957835891575732,1.0,0.8451573164252737,0.846980301860949,Very High,0.7045794914035345,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0502,True,17.403750736502953,0.8506955090124146,0.7110371382918231,0.0,1.0,0.0,2.198305800187278,0.0,0.12507660042453156,0.06253830021226578,0.6764683806020211,1.0,0.8858828102533601,0.8541170636184604,Very High,0.4548957656004037,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0503,True,17.390529084768108,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6643976205934637,1.0,1.0,0.8881325401978213,Very High,0.26468663229810757,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0601,True,17.396148535960197,0.8506955090124146,0.7110371382918231,22.0,1.0,52.415335470221265,2.3825152486464214,0.07577720349859018,0.13555753150217542,0.1056673675003828,0.6695279211096046,1.0,0.8071827506321628,0.8255702239139224,Very High,0.41972449098411024,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0602,True,17.402796522651155,0.8506955090124146,0.7110371382918231,33.0,3.0,58.11933551906836,5.283575956278942,0.08402351478477893,0.30061864852463394,0.19232108165470643,0.6755972272368522,1.0,0.6490607948572831,0.7748860073647118,Very High,0.5677972692783633,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0603,True,17.39232416509009,0.8506955090124146,0.7110371382918231,27.0,1.0,45.91428304591283,1.7005290017004753,0.06637858822517079,0.0967546855573496,0.0815666368912602,0.666036446376905,1.0,0.8511607231485069,0.8390657231751373,Very High,0.5880523054884872,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0701,True,17.438732965950724,0.8506955090124146,0.7110371382918231,1.0,1.0,1.5222971337916456,1.5222971337916456,0.0022007952187616353,0.08661385977985704,0.04440732749930934,0.7084055473567212,1.0,0.9189674263422667,0.875790991232996,Very High,0.6569019791223416,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0702,True,17.398571671679147,0.8506955090124146,0.7110371382918231,1.0,0.0,1.1354056798725634,0.0,0.001641463638175875,0.0,0.0008207318190879374,0.6717401325880323,1.0,0.9985023640167375,0.89008083220159,Very High,0.880742467407983,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0703,True,17.386577616149697,0.8506955090124146,0.7110371382918231,4.0,1.0,7.093230893171109,1.7733077232927772,0.010254731674085854,0.10089556308186556,0.05557514737797571,0.6607901114614183,1.0,0.8985888708678711,0.8531263274430966,Very High,0.5639179183989251,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0801,True,17.437920332373565,0.8506955090124146,0.7110371382918231,1.0,2.0,2.5413239126004656,5.082647825200931,0.003674009095875505,0.2891864776397865,0.146430243367831,0.7076636502714331,1.0,0.7328004149403469,0.81348802173726,Very High,0.3934956874414045,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0802,True,17.482223080238224,0.8506955090124146,0.7110371382918231,1.0,2.0,2.2642213391184858,4.5284426782369716,0.003273400039149031,0.2576539694172614,0.13046368472820521,0.7481100217171852,1.0,0.7619355016903009,0.8366818411358287,Very High,0.4416529350391704,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0803,True,17.489781497452245,0.8506955090124146,0.7110371382918231,7.0,3.0,3.0984300987929263,1.327898613768397,0.004479421261279154,0.07555320297314855,0.04001631211721385,0.7550105090439347,1.0,0.926979961602071,0.8939968235486685,Very High,2.259208623982523,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0901,True,17.391679280063737,0.8506955090124146,0.7110371382918231,35.0,1.0,30.29508753307866,0.8655739295165331,0.043797812079366505,0.04924840052317012,0.04652310630126831,0.6654476960042329,1.0,0.9151066445463822,0.8601847801835384,Very High,1.155302818048772,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0902,True,17.372481350982287,0.8506955090124146,0.7110371382918231,9.0,4.0,8.274256529340636,3.6774473463736164,0.0119621483903237,0.2092350446809728,0.11059859653564824,0.6479208696098604,1.0,0.7981844568251438,0.8153684421450014,Very High,1.0877110188795653,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0903,True,17.375019653134206,0.8506955090124146,0.7110371382918231,21.0,2.0,17.795949991674245,1.6948523801594517,0.025727724755972854,0.09643170386654598,0.061079714311259414,0.6502382227454199,1.0,0.8885443748219838,0.8462608658558012,Very High,1.1800437745568377,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0904,True,17.386814507475478,0.8506955090124146,0.7110371382918231,6.0,1.0,18.212575170987975,3.0354291951646624,0.026330042583613763,0.1727062561215204,0.09951814935256709,0.6610063823479119,1.0,0.818403578377496,0.8264699869084694,Very High,0.32944270338868936,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX0991,True,17.380525235687653,0.8506955090124146,0.7110371382918231,10.0,0.0,35.767210983088845,0.0,0.05170889780496319,0.0,0.025854448902481595,0.6552645664309679,1.0,0.9528219180696469,0.869362161500205,Very High,0.2795856798766926,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1001,True,17.401995056985875,0.8506955090124146,0.7110371382918231,33.0,2.0,59.80907652248602,3.6247925165143045,0.08646638473356782,0.20623915251975763,0.14635276862666274,0.6748655259415296,1.0,0.7329417875025762,0.802602437814702,Very High,0.5517557186757968,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1002,True,17.336195704783787,0.8506955090124146,0.7110371382918231,19.0,2.0,7.967978732279362,0.8387346033978276,0.011519360516377957,0.047721328325877534,0.029620344421127744,0.614793743302094,1.0,0.9459500745432206,0.8535812726151049,Very High,2.3845445172975204,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1003,True,17.306372802297293,0.8506955090124146,0.7110371382918231,0.0,3.0,0.0,2.3686180590892545,0.0,0.13476682566629142,0.06738341283314571,0.5875668048005797,1.0,0.8770416579606991,0.8215361542537596,Very High,1.2665613134578206,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1004,True,17.376953033335266,0.8506955090124146,0.7110371382918231,10.0,3.0,9.594871239667375,2.8784613719002126,0.013871369971181753,0.1637752867776359,0.08882332837440882,0.6520033099584477,1.0,0.8379190258829186,0.8299741119471221,Very High,1.0422234702491608,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1071,True,17.1853219683583,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770529601904964,1.0,1.0,0.8256843200634988,Very High,0.17594824605026843,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1091,True,17.35235021622742,0.8506955090124146,0.7110371382918231,7.0,0.0,8.974197761253716,0.0,0.012974058143297898,0.0,0.006487029071648949,0.6295420693510773,1.0,0.988162749467947,0.8725682729396746,Very High,0.7800140119735989,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1101,True,17.392557987856772,0.8506955090124146,0.7110371382918231,63.0,1.0,112.66997182818574,1.7884122512410434,0.16288773708708676,0.10175496262792759,0.13232134985750718,0.666249915810055,1.0,0.7585457145786152,0.8082652101295568,Very High,0.5591551943943932,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1102,True,17.396106132791065,0.8506955090124146,0.7110371382918231,96.0,2.0,96.155710574335,2.003243970298646,0.13901295837136354,0.11397820339852187,0.1264955808849427,0.6694892089661852,1.0,0.7691763262358831,0.8128885117340228,Very High,0.9983806414262351,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1103,True,17.387764471608424,0.8506955090124146,0.7110371382918231,58.0,1.0,53.78323947400514,0.9272972323104335,0.0777547915294854,0.0527602599195186,0.065257525724502,0.6618736559152008,1.0,0.8809208849581327,0.8475981802911111,Very High,1.0784028735947178,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1104,True,17.391595669724282,0.8506955090124146,0.7110371382918231,75.0,4.0,132.7198327543457,7.078391080231771,0.19187395606079205,0.4027379142225316,0.2973059351416618,0.6653713636093067,1.0,0.45748896758935387,0.7076201103995535,High,0.5651001696093099,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1161,True,17.400918138523213,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738823489094712,1.0,1.0,0.891294116303157,Very High,0.4369466658800846,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1201,True,17.379933456864325,0.8506955090124146,0.7110371382918231,89.0,1.0,68.46084657014254,0.7692229951701409,0.09897430695981677,0.04376633914902131,0.07137032305441904,0.6547242995794589,1.0,0.8697665163486054,0.8414969386426882,Very High,1.3000131382952411,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1202,True,17.36918901130365,0.8506955090124146,0.7110371382918231,156.0,2.0,77.11602360332263,0.9886669692733671,0.11148715468798268,0.05625200254587091,0.08386957861692679,0.6449151148884026,1.0,0.846958414531366,0.8306245098065895,Very High,2.022925881168989,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1203,True,17.358847310101094,0.8506955090124146,0.7110371382918231,88.0,3.0,61.8788426446656,2.1095059992499636,0.08945865955596205,0.12002417449786194,0.104741417026912,0.6354736172752663,1.0,0.8088723850724724,0.8147820007825795,Very High,1.4221339029453588,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX1271,True,17.366236585965055,0.8506955090124146,0.7110371382918231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422196863277303,1.0,1.0,0.8807398954425768,Very High,0.6415821164724417,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX2691,True,17.408643063542794,0.8506955090124146,0.7110371382918231,7.0,0.0,3.852229831828178,0.0,0.005569194612054467,0.0,0.0027845973060272337,0.6809348502054864,1.0,0.9949187870782972,0.8919512124279279,Very High,1.817129378461296,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX2791,True,17.396495943100437,0.8506955090124146,0.7110371382918231,12.0,0.0,9.997932468555105,0.0,0.014454078304340654,0.0,0.007227039152170327,0.6698450878523979,1.0,0.9868124110275568,0.8855524996266516,Very High,1.2002481550802306,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
BX2891,True,17.296853682709223,0.8506955090124146,0.7110371382918231,1.0,0.0,0.28080079925897083,0.0,0.0004059556066392564,0.0,0.0002029778033196282,0.5788762863733299,1.0,0.9996296148693334,0.8595019670808878,Very High,3.5612434246589943,0.8459292737715164,0.8586532451527576,0.8782253759664714,0.8199741411589132
MN0101,True,17.596109816534803,0.5665199138619197,0.5854283649410579,0.0,3.0,0.0,4.349940780754416,0.0,0.24749777981682258,0.12374888990841129,0.8520833746357823,0.28457371500297857,0.7741883693243637,0.6369484863210415,Moderate,0.6896645612448329,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0102,True,17.60619886554188,0.5665199138619197,0.5854283649410579,5.0,2.0,10.265826319903944,4.106330527961577,0.014841374249459907,0.23363713211016904,0.12423925317981448,0.8612942124131879,0.28457371500297857,0.7732935756011963,0.6397205010057876,Moderate,0.48705285324238606,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0191,True,17.5712241300689,0.5665199138619197,0.5854283649410579,1.0,0.0,2.3245143937898654,0.0,0.0033605661143519734,0.0,0.0016802830571759867,0.8293638873128435,0.28457371500297857,0.9969338920339538,0.7036238314499252,High,0.43019737914791306,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0201,True,17.587154776070474,0.5665199138619197,0.5854283649410579,1.0,3.0,2.1583119039218683,6.474935711765606,0.003120286055401386,0.3684032252137272,0.1857617556345643,0.8439078345081478,0.28457371500297857,0.6610299697390754,0.5965038397500672,Low,0.46332506352900155,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0202,True,17.571007744830297,0.5665199138619197,0.5854283649410579,3.0,1.0,7.88977343230545,2.62992447743515,0.011406298587504903,0.14963432884670913,0.08052031371710702,0.8291663375409285,0.28457371500297857,0.8530700084951803,0.6556033536796958,Moderate,0.3802390557523751,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0203,True,17.60722258369909,0.5665199138619197,0.5854283649410579,1.0,5.0,1.9337353942382778,9.668676971191388,0.0027956142828632733,0.5501169337116567,0.27645627399725997,0.8622288200128965,0.28457371500297857,0.4955345289316526,0.5474456879825093,Very Low,0.5171338348460609,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0301,True,17.585107047259395,0.5665199138619197,0.5854283649410579,9.0,4.0,21.739396129925222,9.66195383552232,0.03142879139655068,0.5497344086991638,0.2905816000478572,0.842038352272733,0.28457371500297857,0.4697592439034707,0.5321237703930608,Very Low,0.41399494016354527,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0302,True,17.57366706243756,0.5665199138619197,0.5854283649410579,14.0,5.0,23.693277739131684,8.461884906832745,0.034253531198075136,0.48145430778562653,0.2578539194918508,0.8315941722220691,0.28457371500297857,0.5294793021605815,0.548549063128543,Very Low,0.5908848979927196,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0303,True,17.579149621817702,0.5665199138619197,0.5854283649410579,27.0,5.0,39.648780369732705,7.342366735135687,0.05732050880901211,0.417757288464008,0.23753889863651007,0.836599496809158,0.28457371500297857,0.5665492749898267,0.562574162267321,Low,0.6809793327365853,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0401,True,17.589236764895208,0.5665199138619197,0.5854283649410579,10.0,1.0,9.395602443660964,0.9395602443660964,0.01358328573075033,0.05345798625893721,0.03352063599484377,0.8458085945605123,0.28457371500297857,0.9388329908988896,0.6897384334874602,High,1.0643277064949477,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
MN0402,True,17.5663949256752,0.5665199138619197,0.5854283649410579,6.0,3.0,9.099528226051126,4.549764113025563,0.013155249240337081,0.25886709116733964,0.13601117020383835,0.8249550457824797,0.28457371500297857,0.7518126897416098,0.6204471501756893,Moderate,0.6593748435026052,0.47090018650857784,0.36863346271149683,0.5921871639081627,0.8343588423194415
